web-scraper-order,web-scraper-start-url,tag,date,title
"1576034484-496","https://www.ettoday.net/news/news-list.htm","ET車雲","2019/12/10 16:05","出發探險去！Mini Countryman Deluxe豪華野營版169萬起上市"
"1576034484-185","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 23:33","Juice Wrld機場「倒地抽搐」送醫後猝死　警方證實：飛機上搜出70磅大麻"
"1576034484-342","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 18:47","2019年卓越證券評比頒獎　元富獲最佳數位平台體驗及最佳CSR獎"
"1576034484-433","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 17:05","江少慶收日、韓合約　旅韓第一人王維中：看他自己"
"1576034484-138","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 06:34","五股倉庫深夜冒火　內衣、襪子等紡織品遭燒毀"
"1576034484-535","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 15:29","151林彥君爆「耶誕禮物慘收垃圾」　打開傻眼：竟是吃剩雞翅骨！"
"1576034484-300","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 19:38","謝金燕壓軸跨年被嫌過氣！　每天苦撐練習「身體熬出病」：大家喜歡一切都值得"
"1576034484-283","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 20:00","吳卓源發片前衰遭駭客入侵　廁所「撞邪」...嚇到衝收驚"
"1576034484-402","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 17:39","外資大賣台指期多單8466口　分析師：觀望氣氛濃、等中美協議出爐再操作"
"1576034484-209","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 22:19","強強出擊！「福灣 X APUJAN」3款聯名巧克力限量開賣　私心推薦必吃款先筆記"
"1576034484-302","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 19:36","KD加持美國精品耳機　Master ＆ Dynamic推質感爆棚新色"
"1576034484-728","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 11:48","人權問題擺一邊！美國態度轉彎　要安理會商討「北韓升高挑釁可能性」"
"1576034484-450","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 16:50","久坐救星！每天一瓶蕃茄汁醫師遠離我　100%天然鮮甜讓網友激推：「想大喝特喝」"
"1576034484-396","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 17:43","估一年3萬人死於空汙！環團批PM2.5標準太寬　環保署：標準與日本一致"
"1576034484-320","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 16:02","「穿襪睡覺」保暖又可治失眠　2重點要注意不然更慘"
"1576034484-511","https://www.ettoday.net/news/news-list.htm","地方","2019/12/10 15:53","「經濟創能」善用財政推動產業升級　台東縣政府宣佈釋出近萬坪土地"
"1576034484-774","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 11:06","【風電危國安1】台電掩護包商用陸貨　示範風場恐成賣台基地"
"1576034484-337","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 18:53","獨／高中男下課溜3C店待3小時「試用手機」　醫生曝驚人真相⋯無藥可醫"
"1576034484-308","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 19:23","回頭看「過去很幸福」　王星皓2019創多項紀錄：有驚喜有遺憾"
"1576034484-37","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/11 10:46","中寮石虎躲農舍萌臉直盯！　農民驚喜通報：第一眼以為是貓"
"1576034484-77","https://www.ettoday.net/news/news-list.htm","消費","2019/12/11 10:00","用買菜錢入手精美珠寶　市價萬元「冰種翡翠觀音」百元即可擁有"
"1576034484-698","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 12:17","新竹虐貓閻王遭私刑！畫面曝光　纏厚重紗布現身：感受痛苦"
"1576034484-653","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 13:09","抓到了！北都有線電視少報4萬戶　實際達9萬7856台北市最大"
"1576034484-340","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 18:49","國防部寒假戰鬥營報名人數爆滿！錄取名單開放網路查詢"
"1576034484-152","https://www.ettoday.net/news/news-list.htm","國際","2019/12/11 02:51","正露丸氣味「苦怨纏人」！消費者悲憤求助　官方神回應被2萬人讚爆"
"1576034484-473","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 16:25","斷言韓國瑜恐輸200萬　黃暐瀚：柯文哲58萬票動向是關鍵"
"1576034484-645","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 13:23","合成韓國瑜不雅照原因…黃征輝「想幫打預防針」：怕換臉軟體誣陷人！"
"1576034484-119","https://www.ettoday.net/news/news-list.htm","國際","2019/12/11 08:02","土耳其和利比亞共劃「海上邊界」　艾爾段激怒希臘：探勘活動要經過我點頭"
"1576034484-554","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 15:12","在海底撈過生日＝公開處刑！　網友怕爆：這才知道什麼叫壽星的卑微"
"1576034484-127","https://www.ettoday.net/news/news-list.htm","財經","2019/12/11 07:30","廣達、緯創11月營收增溫　和碩熄火"
"1576034484-493","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 16:06","韓競辦「總統大選狼人殺」！韓國瑜變「預言家」蔡英文成「女巫」"
"1576034484-103","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 09:01","段宜康斷3肋骨自嘲未被安排重症區　網友：一定是黃昭順沒推你"
"1576034484-742","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 11:35","美墨加協議又進展一步！　墨西哥「有條件」接受美對鋼鐵要求"
"1576034484-438","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 17:03","威廉穩交卓君澤2年「有帶回家了！」　羞曝相識過程：結婚是追求目標"
"1576034484-522","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 15:45","內輪差惹禍！　高雄鳳山砂石車右轉「9旬不老騎士」受傷倒地"
"1576034484-204","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 22:30","日前防衛廳長官玉澤德一郎「住家旁遭槍擊」　高中同學帶槍投案！"
"1576034484-487","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 16:15","玫瑰0.3秒感動絕殺　羅斯：我生來就要幹這事"
"1576034484-395","https://www.ettoday.net/news/news-list.htm","房產雲","2019/12/10 17:44","嚐惡果！貴婦奈奈一家被通緝　大安區億元店面遭法拍"
"1576034484-455","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 16:46","浪漫光雕在新北！「百顆星星聖誕門、巨蛋雪屋」展至1/20"
"1576034484-98","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 09:14","神鬼夫婦「買私小董事」發大財！花4億賺9億落跑　害慘董座被追債"
"1576034484-22","https://www.ettoday.net/news/news-list.htm","社會","2019/12/11 10:58","首屆平冤影展　17個真實故事「如果沒有如果」人生可以翻轉"
"1576034484-572","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 15:00","老饕必點紅通通水煮魚！高雄創意四川料理　還有酥香銀絲卷"
"1576034484-66","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/11 10:12","清潔工慘遭黑衣人飛磚擊頭死亡！港警「懸紅311萬元」緝兇"
"1576034484-440","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 17:03","《禁蒙面法》正式失效！　香港上訴庭拒絕暫緩高院裁決...港警不能以此執法"
"1576034484-573","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 14:58","限量2000組　陳其邁賣萌開箱「毛孩同行組」　網友：「邁邁不要搶！」"
"1576034484-36","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/11 10:46","命大！3個月愛貓鑽洗衣機「狂攪20分鐘」...媽CPR救回牠"
"1576034484-687","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 12:30","半夜衝宵夜！小老婆「滿臉冰裂紋」崩潰　過來人曝真相...駕駛淚：學到了"
"1576034484-777","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 11:05","快訊／養網軍變「四軍統帥」？　蔡英文大嘆：抹黑造謠都來自對手陣營"
"1576034484-26","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 10:53","蔡壁如爆參選2024　柯文哲：該做的準備還是有在做"
"1576034484-463","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 16:38","林鄭月娥14日赴京述職！　不滿政治人物到海外「唱衰」香港"
"1576034484-381","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 17:56","CBA／陳盈駿當選11月最佳新銳球員　再戰豪哥盼好表現"
"1576034484-157","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 01:34","CBA／劉曉宇扣籃失手　林書豪：前90%都很漂亮"
"1576034484-674","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 12:45","韓歐巴警告「不要在明洞吃路邊攤」　踢爆暗黑手法專坑觀光客！"
"1576034484-211","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 22:12","冬盟／成晉包辦雙安破4成打擊率　心態轉變成關鍵"
"1576034484-101","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/11 09:06","膽小鸚鵡見「電動黃鳥」逼近　嚇到碎步倒彈：別靠近我"
"1576034484-498","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 16:03","拔麻放閃自拍情侶照！　「單身柴」亂入緊扣小腿：抱抱我好嗎？"
"1576034484-611","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 14:16","老虎陪你搭火車！六家線超萌動物彩繪列車開跑　快來找河馬、獼猴"
"1576034484-45","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 10:37","東奧官網讚戴資穎是「歷史製造者」　還缺一面世界大賽獎牌"
"1576034484-294","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 19:42","柯文哲2024選總統　蔡壁如雙手比讚「應該會選」"
"1576034484-563","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/10 15:07","台本土OTT平台發威　奪下Google Play 2019二大獎"
"1576034484-772","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 11:10","史上最扯丟包！38年前遭跑船父關冰庫　他賭氣躲西班牙小島...想回台父已逝"
"1576034484-133","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/11 07:00","2020年12星座運勢出爐！摩羯壓力累積相當可觀、水瓶感情財運都不順"
"1576034484-704","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 12:09","SBL／第17季轉播大轉彎　改由Eleven Sports接手"
"1576034484-205","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 22:26","《野蠻遊戲》7500萬空降票房冠軍　凱倫吉蘭不怕山魈怕駱駝！崩潰喊：到底拍完沒"
"1576034484-626","https://www.ettoday.net/news/news-list.htm","房產雲","2019/12/10 13:53","等繼承透天！台南哥不結婚想「一輩子租屋」　網列2原因勸：單身更要買房"
"1576034484-281","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 20:08","影／「存股避開0050」財經教授獨排眾議！　提醒存股族要等股價夠低"
"1576034484-532","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 15:33","假車禍撞出強迫真賣淫　遷安市公安高層和富商是嫖客！"
"1576034484-389","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 17:48","日職／張奕12強發光自爆去年險被開除　轉投手過的很苦"
"1576034484-136","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 06:53","4年前爆偷吃…陶喆深夜載白腿妹回家！　「躲柱子後黏踢踢」親密互動全被拍"
"1576034484-703","https://www.ettoday.net/news/news-list.htm","保險","2019/12/10 12:10","「退休後最後悔3件事」專家曝光理財5大重要指標：投資收入錢賺錢　累積資產較快"
"1576034484-341","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 18:47","6搶1資格賽　張奕：我有意願但要看歐力士"
"1576034484-173","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 00:16","生涯最佳絕殺球擊墜火箭　巴利察：我們值得這場勝利"
"1576034484-167","https://www.ettoday.net/news/news-list.htm","財經","2019/12/11 00:53","捷運車廂變美了！元素週期表彩繪板南線亮相"
"1576034484-10","https://www.ettoday.net/news/news-list.htm","生活","2019/12/11 11:11","氣候變遷績效指標出爐！台灣倒數第3　環保署喊冤：許多數據不正確"
"1576034484-406","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/10 17:31","OPPO拚5G　未來3年擬砸70億美元打造「技術護城河」"
"1576034484-385","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 17:53","海軍柴嚴肅臉「巡視沙灘」　看到情侶走上前：肉肉交出來！"
"1576034484-332","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 18:59","台3線南下116K處車禍！男疑車速過快自撞山壁...「卡水溝」送醫搶救亡"
"1576034484-680","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 12:39","韓國瑜毒品防制雙拳頭出狀況！　「毒防基金會」被爆欠薪2個月"
"1576034484-369","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 18:15","謝金河：當銀行老闆，不要當客戶！　金融股有豐厚殖利率、積小勝為大勝"
"1576034484-102","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/11 09:02","沒在怕！韓妞搶著要「辣雞炒麵」唇膏　擦出辣歪的性感嘟嘟紅唇"
"1576034484-482","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 16:19","2020台灣燈會在台中！　交通大隊祭出護身口訣「12345」"
"1576034484-338","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 18:50","高中鋁聯／舒治浩先發、後援還敲滿貫砲　陽明擊敗美和"
"1576034484-555","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 15:12","起底27歲「轉筆男神」！他出身名門擁有「魔鬼級手速」…網讚：魔幻神技"
"1576034484-339","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 18:49","70歲阿公無痛性血尿　檢查竟發現膀胱癌！"
"1576034484-491","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 16:07","藍委要「蘇貞昌踹共」！政院接陳情書：3天內答覆"
"1576034484-549","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 15:15","CELINE超美小巧珠寶只在一家店獨賣！包包牆讓人想搜刮一波"
"1576034484-329","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 19:04","「轟隆隆大物」狂逼近　薩摩耶犬嚇到往後跳：想偷我的棍子"
"1576034484-147","https://www.ettoday.net/news/news-list.htm","國際","2019/12/11 05:43","美中拚延後死限　白宮經濟顧問：關稅制裁仍在選項之內"
"1576034484-246","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 21:08","韓國瑜說的假民調是它！「寶X」最新民調蔡韓差距「持續擴大」"
"1576034484-383","https://www.ettoday.net/news/news-list.htm","消費","2019/12/10 17:55","「雙12」繼續買！各大通路祭下殺優惠　12元美式咖啡還可寄杯分批取貨"
"1576034484-96","https://www.ettoday.net/news/news-list.htm","健康","2019/12/11 09:16","「抬頭紋消失」當心神經麻痺！醫教「6大穴位」救面癱"
"1576034484-595","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 14:36","益品書屋抽10名全年免費入館！飲料無限、講座音樂會免費欣賞"
"1576034484-585","https://www.ettoday.net/news/news-list.htm","軍武","2019/12/10 14:42","快訊／智利C-130軍機起飛卻失聯！　機上載有38人"
"1576034484-191","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 23:21","入圍影后照嗆聲！　莎莉賽隆砲轟金球獎「女導演0提名」：太荒謬"
"1576034484-243","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 21:20","陳子玄10月合體陳建隆搭肩燦笑！　老公「妳在乎過我嗎」錄節目洩夫妻裂痕"
"1576034484-233","https://www.ettoday.net/news/news-list.htm","健康","2019/12/10 21:34","檸檬、蜂蜜治感冒？專家析「各自功效」有差...你也常喝了求心安？"
"1576034484-404","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 17:36","19歲女大生騎Gogoro與左轉轎車相撞　大量失血送醫急救不治"
"1576034484-267","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 20:32","金球獎話題-1／《寄生上流》卡在1個條件「無法入圍最佳影片」"
"1576034484-693","https://www.ettoday.net/news/news-list.htm","論壇","2019/12/10 12:22","吳伯斯／台灣會「亂」，因為政治人物愛撒謊"
"1576034484-586","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 14:41","日職／傳承田中賢介改穿3號球衣   王柏融：非常光榮"
"1576034484-94","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/11 09:18","Apple再推iOS 13.3更新！　新增「通話限制」功能、停止顯示Memoji和Animoji"
"1576034484-761","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 11:18","和牛燒肉吸客奏效　乾杯集團前11月營收29.05億元史上新高"
"1576034484-671","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 12:48","高以翔驟逝...網傳「拍打手肘內側」可救心肌梗塞　醫師解答了"
"1576034484-503","https://www.ettoday.net/news/news-list.htm","旅遊","2019/12/10 15:59","重啟上帝的部落！司馬庫斯道路提早完工　即日起開放通行"
"1576034484-452","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 16:49","有賈伯斯親簽！「磁片」價錢直逼84台iPhone11　求職申請書賣17萬美元"
"1576034484-172","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 00:18","阿嬌飛台力挺尪千萬醫美新店！　賴弘國自曝「求子進度」大讚老婆：基因好"
"1576034484-755","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 11:22","台日觀光逆差達286萬人⋯觀光局「消化式預算撒錢」　專家憂非長久之計"
"1576034484-691","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 12:23","快訊／花蓮12：13規模4.0地震！　最大震度4級"
"1576034484-354","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 18:32","陳建隆曬「她的背影」情斷4年妻陳子玄！　苦嘆：今生註定不能夠有"
"1576034484-527","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 15:39","升空近半年！福衛七號釋出首波大氣觀測資料　即起供全球下載"
"1576034484-731","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 11:47","禁賽4年無緣東奧、世足賽！俄羅斯有21天選擇接受或上訴"
"1576034484-269","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 20:29","韓國瑜證實「黨中央沒補助」：從牙籤到雞腿都沒有　但我繼續勇敢走下去"
"1576034484-607","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 14:20","環球科大心願樹　傳遞耶誕禮物為家扶兒圓夢"
"1576034484-370","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 18:13","快訊／國防部軍營旁車禍！計程車直衝衛哨「反光鏡整根斷」...駕駛命危搶救中"
"1576034484-379","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 17:59","日職／扮女裝像夏宇童　張奕：個人覺得很噁心"
"1576034484-59","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 10:20","CBA／陳盈駿得11月新銳獎謙虛　戰完林書豪讚北京是強隊"
"1576034484-143","https://www.ettoday.net/news/news-list.htm","國際","2019/12/11 06:17","暗黑女神「明日花」接班人舊照起底！進場維修發大財　推特追蹤破55萬人"
"1576034484-730","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 11:47","奴才放「小帽帽」在主子頭上　小弟貓一拳揮掉：敢對老大不敬？"
"1576034484-24","https://www.ettoday.net/news/news-list.htm","體育","2019/12/11 10:56","CBA／富蘭克林轟42分再加瘋狂大四喜　成史上第1人"
"1576034484-413","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/10 17:25","國外券商預測iPhone明年推6款新機！　稱iPhone 11 Pro(Max)減產25%...但大摩不認同"
"1576034484-420","https://www.ettoday.net/news/news-list.htm","時尚","2019/12/10 17:20","小資族必買台灣飾品！高質感「奧黛麗赫本項錬」純白珍珠美翻天"
"1576034484-323","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 19:13","7年首見！　上市櫃公司海外、大陸投資收益連3季雙衰退"
"1576034484-727","https://www.ettoday.net/news/news-list.htm","生活","2019/12/10 11:49","外送員上工8月！他把顧客暖心給的小費捐出：想讓愛傳下去"
"1576034484-579","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 14:52","高中鋁聯／陳銘亨後援5局無失分　南英2連勝進16強"
"1576034484-187","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 23:31","中小企業資金需求加持　中租前11月營收532億超越2018一整年"
"1576034484-285","https://www.ettoday.net/news/news-list.htm","政治","2019/12/10 19:57","馬英九砲轟「反滲透法」：掌權者羅織罪名、對付人民與政敵的工具"
"1576034484-752","https://www.ettoday.net/news/news-list.htm","國際","2019/12/10 11:26","好心幫老婆婆除草被雷劈　20歲男慘成焦屍「頭髮還在冒煙」"
"1576034484-61","https://www.ettoday.net/news/news-list.htm","健康","2019/12/11 10:18","高中姐妹花美腿爬滿「妊娠紋」！美白乳液惹禍　醫：類固醇別亂用"
"1576034484-358","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 18:28","謝忻復出不到2個月...《聚音》火速收攤！　她狂練狼人殺「突被告知停錄」"
"1576034484-8","https://www.ettoday.net/news/news-list.htm","軍武","2019/12/11 11:13","共軍駐吉布地軍港「持續擴建」近完工！預計可停靠比「遼寧號」更大軍艦"
"1576034484-494","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 16:06","飛機滑行將起飛！乘客得知「家人過世」要求倒退嚕...網戰翻"
"1576034484-75","https://www.ettoday.net/news/news-list.htm","消費","2019/12/11 10:00","歲末感恩熱銷回饋！洲際W「2019愛您依舊購屋紅包抽抽樂」"
"1576034484-601","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 14:32","火箭要求與馬刺「重賽」被否決　遭國王巴利察絕殺還被嗆：來抗議啊"
"1576034484-32","https://www.ettoday.net/news/news-list.htm","政治","2019/12/11 10:51","雲端最前線／柯、郭、宋陷矛盾？多選區彼此競爭恐自爆？"
"1576034484-743","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 11:34","台股上周奪外資吸金王寶座　2020年第1季展望正向可望淡季不淡"
"1576034484-576","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 14:56","妻兒遭人騙進深山還生3胎…10年後被警方找到！丈夫竟絕望變成「女生」"
"1576034484-260","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 20:46","一銀第一個海外分行　關島分行在地經營42年　喬遷精華區"
"1576034484-458","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 16:43","愛貓每年撂倒聖誕樹！飼主出奇招霸氣壓制...結局神爆笑"
"1576034484-131","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 07:00","郭彥甫流感攻心臟「劉畊宏即刻救援」　醫生：再晚兩小時就不行了"
"1576034484-489","https://www.ettoday.net/news/news-list.htm","寵物動物","2019/12/10 16:11","逮到偷吃貢丸！賊貓「雙手摀住」拒交　媽氣炸湯剩1顆：快還來"
"1576034484-241","https://www.ettoday.net/news/news-list.htm","大陸","2019/12/10 21:22","女友打一掌！27歲男「內臟移位」被打歪　斷層照慘烈曝光"
"1576034484-222","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 21:50","桂綸鎂發燒仍折返跑「跑到虛脫」！胡歌：真的很佩服她"
"1576034484-221","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 21:51","CBA／林書豪22分8籃板7助攻領勝　陳盈駿同場繳19分9助攻"
"1576034484-239","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 21:26","經典狂殺片重啟！《黑色聖誕節》欽點伊莫珍波茨殺出血路：2019最讚片名"
"1576034484-562","https://www.ettoday.net/news/news-list.htm","3C家電","2019/12/10 15:08","讓質感控從此回不去的紓壓精品　「溫煦燭光＋剔透音質」情境氛圍一次到位"
"1576034484-306","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 19:28","快訊／媽媽困火場亡！台中男「搶救失敗」崩潰…全身30%二度燒傷送醫"
"1576034484-105","https://www.ettoday.net/news/news-list.htm","房產雲","2019/12/11 09:00","大南港車程10分鐘內！　媲美香港半山景觀宅「天墅」掀換屋潮"
"1576034484-622","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 14:00","感謝有您！民眾熱捐42台「12導程心電圖機」　彰消救回36命"
"1576034484-416","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 17:23","陳子玄簽字離婚！　斷開大14歲老公陳建隆…4年婚畫下句點"
"1576034484-125","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/11 07:38","何如芸結婚1年就爆「老公8hrs連劈2女」！　他再被拍「專車載嫩妹」共吸一根菸"
"1576034484-541","https://www.ettoday.net/news/news-list.htm","影劇","2019/12/10 15:24","蔣欣「36歲少女凍齡」撇步曝光！　出道24年臉蛋都沒變：美就是要自然"
"1576034484-330","https://www.ettoday.net/news/news-list.htm","體育","2019/12/10 19:03","日職／明年成績好加高薪　張奕：我要他們等著看"
"1576034484-760","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 11:19","人夫喊「99.9%自由身」！小三嬌嗔：讓我喜歡你～正宮秒氣炸　自揭瘡疤猛復仇"
"1576034484-378","https://www.ettoday.net/news/news-list.htm","財經","2019/12/10 18:00","5G競標首日5大電信出手冷清　總標金僅267.74億元未達底標"
"1576034484-317","https://www.ettoday.net/news/news-list.htm","ET車雲","2019/12/10 16:05","出發探險去！Mini Countryman Deluxe豪華野營版169萬起上市"
"1576034484-481","https://www.ettoday.net/news/news-list.htm","社會","2019/12/10 16:19","原本下山要求婚...車卡山路叫拖吊「5千變1萬4」　怒向消保官投訴"
"1576034484-220","https://www.ettoday.net/news/news-list.htm","地方","2019/12/10 21:54","台中「高美濕地」風力發電機組　風一來…3支葉片瞬間秒遭吹斷墜落"
